"RiskPerformance","MSinceMostRecentTradeOpen","AverageMInFile","NumSatisfactoryTrades","NumTrades60Ever2DerogPubRec","PercentTradesNeverDelq","MSinceMostRecentDelq","MaxDelq2PublicRecLast12M","MaxDelqEver","NumTradesOpeninLast12M","PercentInstallTrades","MSinceMostRecentInqexcl7days","NumInqLast6M","NetFractionRevolvingBurden","NetFractionInstallBurden","NumRevolvingTradesWBalance","NumInstallTradesWBalance","NumBank2NatlTradesWHighUtilization","PercentTradesWBalance","MSinceOldestTradeOpen","InqInLast7days","ExternalRiskEstimate"
1,3,13,12,0,4,1,7,8,6,43,2,3,20,89,3,5,0,62,26,1,72
1,14,73,20,2,2,3,4,6,0,24,2,2,54,39,2,4,1,60,231,0,58
0,9,69,16,1,4,1,0,8,1,29,4,0,15,81,3,3,1,60,192,0,66
0,19,152,15,0,4,1,7,8,0,7,1,0,3,-8,2,0,0,22,340,0,91
0,9,102,12,1,4,1,6,8,1,33,2,3,0,-8,0,1,0,25,373,0,71
1,5,63,20,0,4,1,7,8,4,30,5,0,18,80,7,2,1,69,198,0,81
0,5,94,25,0,4,1,7,8,2,20,2,1,3,-8,2,0,0,40,229,0,86
1,8,90,15,0,3,6,6,6,1,20,5,0,39,70,7,2,1,90,154,0,78
1,24,94,18,0,4,1,7,8,0,28,4,0,3,-8,3,1,0,50,327,0,89
1,6,68,37,0,4,1,7,8,1,43,2,0,25,67,3,3,2,43,241,0,75
0,5,100,21,0,2,6,6,6,1,27,2,0,27,75,6,3,0,69,285,0,76
0,4,38,13,1,4,1,6,8,6,23,2,1,29,82,6,2,0,67,178,0,68
1,12,15,7,0,4,1,7,8,2,43,2,2,46,84,4,3,1,100,22,0,66
1,8,85,13,0,3,4,4,6,2,43,2,0,73,76,3,3,2,100,143,0,65
0,10,57,17,1,3,3,2,4,6,33,2,1,6,-8,2,2,0,63,135,0,66
0,5,115,25,0,3,6,6,6,2,28,2,2,3,100,3,3,0,64,341,0,83
1,2,38,17,1,2,5,6,6,5,56,2,6,26,37,3,4,0,78,91,0,65
1,8,76,8,2,2,2,4,2,2,33,2,0,0,-8,1,1,0,50,183,0,61
0,4,25,7,0,4,1,7,8,2,43,2,0,5,98,1,2,0,50,52,0,84
0,11,85,26,0,4,1,7,8,1,31,2,0,8,23,3,2,0,36,311,0,84
1,3,5,5,0,4,1,7,8,7,13,2,4,50,-8,6,1,2,88,12,0,57
0,4,115,16,2,1,3,3,3,2,21,2,4,11,-8,4,1,0,73,305,0,60
0,2,89,36,1,2,5,6,5,8,30,2,4,43,-8,14,1,3,75,304,0,55
1,5,64,28,0,3,4,4,6,3,46,2,0,52,95,10,2,4,86,210,0,61
1,5,94,20,1,2,4,6,5,1,57,2,9,35,65,4,4,1,73,225,0,68
0,11,41,3,0,4,1,7,8,1,67,2,0,26,83,1,2,0,100,90,0,77
1,12,39,16,2,4,1,6,8,1,56,2,2,60,76,5,2,1,88,83,0,65
0,2,111,26,0,4,1,7,8,1,7,2,3,74,-8,7,0,5,58,273,0,66
0,3,44,12,0,3,3,4,6,1,23,2,1,32,52,5,2,1,70,130,0,66
1,8,91,36,0,4,1,7,8,4,22,2,1,44,86,7,2,2,56,220,0,72
0,10,76,16,0,4,1,7,8,1,56,2,0,3,-8,1,2,0,75,135,0,90
0,6,43,20,0,3,6,6,6,2,30,2,0,47,100,6,2,1,60,93,0,73
0,3,29,14,0,4,1,7,8,3,25,2,1,48,91,3,2,1,100,75,0,71
1,4,62,28,1,3,6,6,2,6,34,2,1,27,97,4,3,0,50,208,0,71
1,15,95,4,2,2,5,6,3,0,17,2,0,85,-8,3,1,1,100,207,0,66
0,5,56,25,0,3,2,4,6,4,44,3,1,64,53,2,3,1,50,115,0,59
1,2,78,45,0,4,1,7,8,5,19,2,7,27,57,9,3,1,48,284,0,68
0,33,78,17,4,2,5,6,3,0,30,2,7,5,27,2,4,1,60,169,0,65
0,3,116,44,0,2,3,6,6,1,27,1,0,35,70,6,5,1,50,303,0,60
0,22,62,22,0,2,4,4,6,0,59,2,2,11,58,2,3,1,100,144,0,67
0,9,91,28,1,2,3,4,3,1,27,5,0,28,89,7,2,0,53,260,0,63
1,1,13,2,0,4,1,7,8,8,33,2,66,65,-8,2,3,1,71,85,0,64
1,8,144,25,0,4,1,7,8,2,36,4,0,40,70,6,4,1,69,333,0,76
0,5,181,12,0,3,6,6,6,1,42,1,0,2,96,2,1,0,75,490,0,88
0,24,98,24,0,4,1,7,8,0,41,2,2,50,32,4,1,1,100,190,0,76
0,3,57,22,0,4,1,7,8,2,22,5,0,53,80,6,4,1,63,193,0,70
0,15,94,21,1,3,6,6,6,0,41,3,2,71,79,1,2,0,38,189,0,71
0,21,90,24,0,3,2,4,6,0,17,5,0,19,-8,3,1,1,27,165,0,67
1,1,77,25,0,4,1,7,8,4,31,2,3,20,84,6,3,0,64,237,1,80
0,7,140,32,0,4,1,7,8,1,9,1,0,41,-8,15,1,6,74,347,0,73
0,5,76,41,0,4,1,7,8,3,17,3,1,37,98,9,3,4,55,196,0,66
1,4,58,35,0,1,4,4,6,4,45,4,0,27,87,4,3,2,64,146,0,61
0,6,38,15,0,3,6,6,6,1,27,2,6,10,-8,3,1,0,57,100,0,77
0,5,57,24,0,4,1,7,8,3,38,3,1,41,43,3,3,0,46,130,0,80
1,7,74,26,0,3,5,6,6,1,35,2,3,28,44,6,4,1,56,247,0,72
1,4,75,30,0,2,2,4,6,5,3,2,3,39,98,4,1,2,55,187,0,54
0,3,65,20,0,4,1,7,8,1,24,2,5,4,84,1,2,0,30,144,0,86
0,122,150,7,0,4,1,7,8,0,14,1,0,2,-8,2,0,0,100,207,0,89
1,5,60,49,0,3,5,6,6,6,37,2,3,45,70,10,4,2,82,180,0,59
0,5,76,25,0,3,6,6,6,2,16,4,0,47,43,7,3,1,67,160,0,70
1,6,53,38,0,4,1,7,8,2,29,3,1,68,86,5,4,4,64,112,0,69
0,2,64,22,0,3,6,6,6,1,61,2,1,33,79,1,4,0,71,133,0,77
0,3,36,4,0,4,1,7,8,5,0,2,2,34,-8,4,0,2,67,205,1,75
0,22,57,15,0,4,1,7,8,0,33,2,1,11,-8,3,1,0,57,169,0,84
0,4,99,15,0,3,6,6,6,2,33,1,0,18,97,3,2,1,63,179,0,84
0,17,70,8,0,4,1,7,8,0,25,4,0,20,80,3,2,0,83,158,0,85
0,8,142,21,0,4,1,7,8,1,48,1,0,0,-8,1,2,0,33,407,0,92
1,6,42,25,0,3,5,6,6,8,20,3,2,12,68,3,2,0,29,174,0,71
1,1,20,6,0,4,1,7,8,6,18,2,6,28,36,3,2,0,45,55,0,70
0,4,63,28,1,3,6,6,5,2,21,2,5,16,-8,3,1,0,67,134,0,75
1,7,25,10,0,4,1,7,8,4,30,2,2,16,71,2,2,0,57,92,0,78
1,8,106,21,5,2,4,0,5,2,9,5,0,27,71,5,2,1,50,323,0,64
0,7,79,15,0,2,4,4,6,2,40,5,0,0,53,3,3,0,60,204,0,76
1,4,70,22,0,3,6,6,6,1,48,2,1,87,-8,3,1,3,100,132,0,66
0,4,55,26,0,4,1,7,8,5,35,4,1,64,33,4,2,2,64,134,1,73
0,14,128,32,0,4,1,7,8,0,45,5,0,15,58,5,3,0,62,401,0,84
0,2,52,23,0,4,1,7,8,3,33,3,0,38,43,4,5,1,75,123,0,74
0,4,75,21,0,3,6,6,6,1,46,3,2,0,84,1,3,0,57,159,0,84
1,4,47,15,0,2,3,4,6,5,20,3,2,37,98,6,3,1,64,190,0,58
0,5,84,21,1,2,3,6,4,1,32,2,1,15,-8,2,0,0,25,183,0,74
0,22,143,37,0,4,1,7,8,0,21,2,3,47,-8,10,1,1,63,265,0,78
0,6,74,21,0,4,1,7,8,1,29,3,1,1,32,1,2,0,36,172,0,84
0,3,59,13,0,4,1,7,8,6,43,2,2,2,80,1,4,0,56,281,0,83
0,3,74,19,0,4,1,7,8,2,25,1,0,6,100,4,2,0,55,178,0,85
0,16,62,19,2,2,3,0,5,0,64,2,2,8,31,1,2,0,75,248,0,55
0,4,135,15,0,4,1,7,8,1,20,4,0,0,77,2,2,0,67,329,0,86
1,2,67,16,2,2,4,0,2,1,42,5,0,89,91,2,2,1,83,168,0,62
1,18,58,19,0,4,1,7,8,0,37,2,4,63,76,3,3,1,86,139,0,70
0,8,56,11,1,2,4,4,3,1,25,3,1,27,58,2,3,1,60,123,0,68
0,6,69,24,3,2,3,0,2,1,31,4,0,13,66,3,2,0,46,228,0,65
1,2,71,12,0,4,1,7,8,3,23,2,1,12,100,2,2,0,50,143,0,85
0,7,72,22,1,3,6,6,5,1,13,1,0,0,-8,1,1,0,12,148,0,89
0,27,170,13,2,2,6,6,5,0,31,1,0,70,-8,4,1,0,63,342,0,75
0,4,80,50,0,3,6,6,6,2,16,4,0,3,10,3,3,0,25,275,0,81
0,11,107,27,1,3,5,6,5,1,17,4,0,26,91,4,2,0,54,273,0,75
0,3,70,34,0,4,1,7,8,1,31,2,1,24,-8,11,0,2,65,246,0,69
0,11,100,40,0,3,1,6,6,2,48,1,0,13,88,4,2,0,43,208,0,83
0,6,52,25,0,4,1,7,8,2,16,3,2,10,78,5,2,0,50,94,0,79
1,3,61,23,4,2,3,4,3,4,52,3,1,51,73,5,6,1,80,142,0,54
1,6,74,29,0,4,1,7,8,2,21,4,0,52,-8,1,1,0,67,175,0,82
1,2,68,19,0,4,1,7,8,4,52,2,2,25,89,4,3,0,70,206,0,80
0,5,134,12,4,2,6,6,2,2,43,4,0,47,96,4,3,1,100,332,0,66
0,10,125,18,0,3,6,6,6,1,33,5,0,0,70,0,3,0,43,216,0,86
0,30,196,12,0,4,1,7,8,0,8,1,0,6,-8,2,0,0,67,450,0,91
0,3,82,28,0,3,5,6,6,2,14,2,1,28,-8,7,1,0,50,219,0,73
1,10,51,21,1,2,6,6,2,1,45,2,6,32,76,5,2,0,64,162,0,66
0,10,103,14,0,4,1,7,8,1,36,4,0,14,56,2,1,0,67,215,0,88
0,8,83,18,0,2,6,6,6,3,44,4,0,0,-8,0,2,0,33,201,0,79
0,18,139,35,0,3,6,6,6,0,26,1,0,53,66,10,2,4,60,433,0,70
0,15,145,8,0,4,1,7,8,0,38,1,0,4,24,2,1,0,60,332,0,90
0,9,78,40,0,3,4,4,6,1,24,1,0,49,68,7,3,2,67,171,0,61
1,2,24,10,0,4,1,7,8,5,27,2,4,18,66,3,2,0,63,94,0,75
0,8,86,22,0,4,1,7,8,1,50,3,0,5,42,3,4,0,78,180,0,82
0,8,81,26,0,3,3,4,6,4,8,1,0,53,-8,7,0,3,47,181,0,63
1,6,28,16,0,4,1,7,8,2,19,2,10,47,-8,6,0,2,75,45,0,63
0,3,103,24,1,4,1,6,8,2,7,2,1,2,-8,3,0,0,21,417,0,76
1,2,60,19,0,4,1,7,8,3,29,2,4,8,5,3,2,0,45,115,0,83
0,12,108,35,0,3,3,4,6,1,47,2,1,56,40,7,8,2,83,230,0,64
0,4,33,12,0,4,1,7,8,3,25,4,0,11,94,3,2,0,56,71,0,79
0,12,91,28,0,4,1,7,8,1,34,5,0,13,51,2,4,0,60,308,0,85
0,11,91,25,0,4,1,7,8,1,36,5,0,29,49,5,3,1,80,152,0,74
0,10,108,26,0,4,1,7,8,2,12,2,3,1,40,7,2,0,59,333,0,81
0,7,84,21,0,4,1,7,8,2,29,4,0,8,91,5,2,0,88,190,0,81
0,16,161,22,0,4,1,7,8,0,30,5,0,1,19,1,2,0,23,287,0,91
0,17,96,14,0,4,1,7,8,0,13,1,0,28,-8,3,1,0,67,340,0,84
1,2,34,29,0,4,1,7,8,11,50,2,3,41,91,4,7,2,79,167,0,66
0,11,83,51,0,4,1,7,8,2,29,2,1,21,85,3,3,0,50,240,0,78
0,32,98,13,0,4,1,7,8,0,38,5,0,8,-8,1,1,0,40,174,0,90
0,7,77,24,0,3,6,6,6,2,21,2,1,2,73,2,2,0,25,287,0,83
0,5,108,19,0,3,4,4,6,2,42,2,3,23,-8,4,3,1,54,311,0,73
1,5,58,14,0,3,5,6,6,2,29,4,0,37,60,2,3,1,71,152,0,75
1,8,102,38,0,3,5,6,6,2,16,2,2,2,-8,6,2,0,40,275,0,79
0,8,42,13,0,3,6,6,6,4,15,2,3,8,98,4,2,0,67,85,0,77
0,9,119,22,1,2,2,4,5,1,26,1,0,29,-8,4,2,1,50,316,0,55
1,12,60,15,0,4,1,7,8,2,40,2,2,63,-8,5,2,2,100,250,0,70
0,6,92,27,0,4,1,7,8,2,26,5,0,53,84,8,3,2,65,235,0,67
0,2,102,25,0,4,1,7,8,3,31,2,4,13,84,3,4,1,50,314,0,79
0,24,101,23,0,3,4,4,6,0,30,5,0,65,60,7,2,2,100,386,0,66
0,3,96,29,0,4,1,7,8,1,33,2,3,6,60,2,5,0,54,263,0,85
0,27,126,26,0,3,6,6,6,0,15,1,1,15,75,7,3,1,63,364,1,82
0,6,78,44,0,4,1,7,8,1,14,2,1,8,85,7,2,0,36,128,0,83
0,6,109,23,0,3,6,6,6,1,17,4,0,32,-8,6,1,2,44,426,0,75
0,11,77,35,0,3,6,6,6,1,29,5,0,49,41,3,2,0,83,185,0,78
0,5,91,26,0,4,1,7,8,3,42,2,1,11,71,3,2,0,58,287,0,83
0,4,54,25,0,3,6,6,6,2,40,3,2,12,79,3,5,0,53,135,0,76
0,15,79,18,1,2,3,4,5,0,20,4,0,25,50,4,2,1,46,247,0,67
1,3,105,20,0,3,4,4,6,2,33,2,1,29,65,3,2,1,63,283,0,73
0,4,96,38,0,4,1,7,8,2,8,1,0,0,-8,1,1,0,13,208,0,86
0,16,117,23,0,4,1,7,8,0,30,4,0,3,54,3,3,0,60,287,0,86
0,4,61,38,0,4,1,7,8,1,29,1,0,74,98,10,4,6,88,104,0,64
0,3,81,42,0,3,5,6,6,5,50,2,3,63,77,4,6,1,71,275,0,65
0,42,205,33,0,3,1,5,7,0,21,5,0,47,22,11,2,2,67,501,0,80
1,6,48,10,0,2,6,6,6,3,50,3,1,8,74,2,2,0,67,161,0,80
1,18,165,7,1,2,3,4,5,0,56,5,0,93,80,2,1,1,100,417,0,66
0,6,202,18,0,4,1,7,8,1,28,1,0,0,95,2,1,0,38,442,0,87
0,8,60,30,1,3,6,6,5,4,27,4,0,16,78,3,6,1,45,151,0,72
0,3,99,24,0,4,1,7,8,2,36,2,1,41,87,3,3,2,75,246,0,80
0,5,16,23,1,3,3,3,5,7,8,2,2,35,-8,17,1,1,78,30,0,52
0,11,108,33,5,2,2,0,2,1,28,2,1,83,45,5,3,1,50,199,0,56
0,7,95,25,0,4,1,7,8,3,36,5,0,44,97,5,3,1,67,342,0,78
1,1,109,25,0,4,1,7,8,4,15,2,6,46,-8,5,2,1,50,244,0,72
0,7,70,28,0,3,6,6,6,3,14,1,0,3,-8,2,1,0,33,128,0,84
0,14,87,24,0,3,5,6,6,0,25,2,2,6,-8,1,1,0,25,187,0,79
0,35,117,13,0,4,1,7,8,0,8,5,0,3,-8,2,0,0,25,325,0,91
0,19,61,10,0,4,1,7,8,0,10,1,0,13,-8,6,1,0,78,219,0,84
1,2,68,62,0,3,2,4,6,4,44,2,7,35,-8,7,5,1,71,192,0,62
0,3,89,19,0,3,5,6,6,2,24,2,1,12,-8,5,1,0,60,306,0,79
1,25,106,43,0,2,2,4,6,0,30,2,11,55,10,6,2,3,63,227,0,54
1,10,67,29,1,3,6,6,2,2,27,4,0,48,32,10,2,3,81,221,0,67
0,9,70,23,0,4,1,7,8,1,48,3,2,21,88,2,3,0,71,132,0,77
1,4,81,32,2,3,6,6,5,1,50,2,2,54,85,4,2,1,64,206,0,58
0,17,89,22,0,4,1,7,8,0,45,2,2,20,63,1,2,0,27,205,0,84
0,5,52,25,0,3,6,6,6,1,23,3,3,14,77,4,3,0,62,177,0,81
0,4,58,9,4,2,5,6,2,2,42,5,0,0,99,2,2,0,100,142,0,63
0,1,48,28,1,3,6,6,4,6,19,2,6,53,95,5,2,1,50,98,0,68
0,2,105,18,0,3,6,6,6,1,25,2,1,6,100,9,1,0,77,306,0,82
0,4,110,14,1,2,6,6,5,3,7,3,2,16,-8,5,1,0,67,162,0,73
1,5,73,25,0,4,1,7,8,4,20,2,2,69,60,14,3,7,89,162,0,61
0,43,130,14,0,4,1,7,8,0,36,1,0,3,-8,2,2,0,50,342,0,91
0,4,40,15,1,4,1,6,8,4,20,2,4,39,72,7,1,0,67,186,0,65
0,11,98,22,3,2,6,6,4,2,24,2,1,6,83,4,2,0,50,202,0,83
0,13,69,29,0,3,4,4,6,0,27,2,2,36,69,4,2,1,67,194,0,71
0,9,66,28,0,2,5,6,6,4,50,2,1,14,84,4,2,0,75,162,0,79
0,12,89,22,0,4,1,7,8,1,43,2,1,12,79,2,3,0,100,174,0,83
0,19,97,14,0,4,1,7,8,0,43,1,0,0,38,0,3,0,50,242,0,86
0,4,77,21,0,4,1,7,8,1,10,2,6,93,-8,6,1,3,100,223,0,64
0,23,127,18,0,4,1,7,8,0,17,1,0,5,-8,1,0,0,50,396,0,91
1,14,90,25,0,2,6,6,6,0,58,5,0,75,69,3,6,2,75,305,0,65
1,11,27,8,0,4,1,7,8,2,25,5,1,41,76,2,2,1,57,42,1,74
1,23,224,20,2,2,2,3,3,0,9,2,1,8,47,6,2,1,69,469,0,54
0,30,100,22,0,4,1,7,8,0,36,1,0,56,38,4,2,2,60,209,0,79
1,2,33,3,1,2,6,6,3,3,29,2,2,5,-8,2,1,1,75,134,0,73
0,12,94,17,0,3,6,6,6,1,76,1,0,30,77,3,3,0,100,140,0,83
1,3,86,26,3,2,3,0,2,2,20,5,1,63,55,12,3,2,84,336,0,57
0,60,161,9,0,4,1,7,8,0,11,1,0,9,-8,2,0,0,50,429,0,91
0,3,54,8,0,4,1,7,8,2,33,3,2,10,89,1,3,0,67,140,1,84
1,2,50,37,1,4,1,6,8,6,26,2,1,67,98,7,3,0,100,265,0,64
0,2,78,24,0,3,6,6,6,4,27,3,1,7,100,5,3,0,57,178,0,82
0,6,111,33,0,3,5,6,6,1,48,3,1,31,69,6,3,0,77,349,0,75
0,8,48,7,1,2,6,6,4,2,56,4,0,54,69,2,3,1,83,117,0,65
0,4,126,26,1,3,6,6,5,3,74,2,4,33,20,2,12,0,82,336,0,73
0,11,43,14,0,4,1,7,8,1,43,5,0,17,87,6,2,0,100,81,0,83
1,5,94,18,0,4,1,7,8,2,28,3,1,25,56,2,2,0,44,195,0,83
1,6,89,27,0,4,1,7,8,2,11,3,1,29,-8,5,1,0,50,348,0,79
0,4,63,21,0,4,1,7,8,1,29,3,1,9,70,3,2,0,45,207,0,85
0,4,90,18,0,4,1,6,7,1,44,2,1,2,100,4,2,0,86,293,0,86
0,19,143,13,0,3,6,6,6,0,15,1,0,6,-8,1,0,0,33,375,0,83
0,4,116,23,0,3,6,6,6,1,13,2,6,41,-8,8,1,2,64,211,0,73
0,11,50,10,1,3,6,6,2,1,18,2,3,47,-8,3,1,0,100,198,0,72
1,4,63,13,1,2,5,6,5,2,36,3,2,24,-8,2,1,0,75,174,0,73
0,21,123,19,0,4,1,7,8,0,19,1,0,3,-8,2,1,0,50,240,0,90
0,76,123,6,0,2,5,6,6,0,17,2,1,7,-8,2,0,0,75,278,0,75
0,8,35,13,0,4,1,7,8,1,8,4,0,19,-8,5,1,0,55,92,0,78
0,4,54,15,0,4,1,7,8,1,27,4,0,13,60,1,3,0,40,145,0,84
0,6,80,18,0,4,1,7,8,3,39,3,2,24,-8,4,1,0,71,178,0,77
0,8,68,19,0,4,1,7,8,1,58,1,0,19,55,2,6,0,80,150,0,85
0,6,58,24,0,4,1,7,8,5,38,2,2,2,96,4,2,0,46,204,1,84
1,2,57,17,0,3,2,4,6,7,23,2,6,30,100,4,3,2,47,168,0,60
0,11,127,24,0,4,1,7,8,1,40,5,0,2,86,3,2,0,45,277,0,88
1,5,60,19,0,3,6,6,6,3,42,2,2,29,95,4,3,2,88,192,0,73
0,4,80,52,0,3,6,6,6,3,35,2,5,13,17,10,3,2,62,214,0,70
0,11,151,12,1,3,6,6,2,1,38,5,0,0,-8,0,0,0,0,337,0,75
0,6,78,27,0,4,1,7,8,2,11,5,0,35,-8,5,1,2,67,237,0,77
0,14,146,29,0,3,6,6,6,0,39,2,2,0,64,3,1,0,36,269,0,84
1,5,102,13,0,4,1,7,8,1,15,4,0,0,-8,0,1,0,13,292,0,90
1,15,62,33,1,3,2,4,6,0,35,2,3,44,99,5,3,2,73,100,0,58
0,9,89,12,1,4,1,6,8,1,36,4,1,23,54,3,1,0,67,240,0,69
1,4,92,29,0,4,1,7,8,4,24,3,0,9,-8,5,2,0,35,495,0,82
0,5,96,18,0,4,1,7,8,1,28,3,0,62,34,2,2,1,56,212,0,79
0,15,115,41,0,2,4,4,6,0,24,5,0,23,-8,10,1,0,52,319,0,74
0,28,70,16,0,3,5,6,6,0,13,4,0,75,-8,2,1,1,60,216,0,71
0,12,69,23,0,3,5,6,6,2,17,4,0,1,-8,3,2,0,33,183,0,81
1,5,84,23,1,2,4,4,5,4,20,3,1,2,-8,3,1,0,36,265,0,77
0,16,62,43,0,4,1,7,8,0,47,3,2,91,47,3,2,2,63,209,0,64
0,2,40,28,0,4,1,7,8,5,27,2,1,3,84,3,3,0,40,98,0,80
1,7,77,9,1,1,5,6,5,4,36,3,1,76,-8,2,1,1,60,232,0,61
0,7,44,16,1,4,1,6,8,1,19,4,0,35,-8,4,1,0,71,65,0,65
1,8,31,8,0,4,1,7,8,1,50,2,2,32,95,3,3,0,100,76,0,77
0,2,102,38,0,3,5,6,6,3,18,2,2,3,76,2,2,0,20,330,0,81
1,5,194,20,0,3,6,6,6,2,25,4,0,43,96,7,3,1,71,455,0,74
1,7,74,33,2,3,2,0,2,3,17,2,2,29,89,4,2,1,50,191,0,71
1,12,86,20,0,3,6,6,6,1,50,2,3,83,37,3,8,2,79,223,0,68
1,20,97,13,0,3,6,6,6,0,23,2,3,29,-8,1,0,0,20,217,0,77
1,27,107,17,3,2,4,0,2,0,10,2,2,9,-8,3,1,0,40,341,1,70
1,15,82,26,1,2,5,6,5,0,29,2,1,42,87,7,2,0,45,166,0,70
1,2,59,32,0,4,1,7,8,6,41,2,4,14,95,2,4,1,40,134,0,79
1,14,54,11,1,4,1,6,8,0,18,2,0,83,-8,6,1,3,78,255,0,66
1,7,84,11,1,3,2,3,5,1,25,2,2,5,93,1,2,0,75,154,0,62
1,6,74,27,0,3,3,4,6,2,4,2,1,87,-8,9,0,5,100,366,0,54
1,7,113,3,4,4,1,6,8,1,33,2,0,91,-8,2,0,1,100,266,0,66
0,7,65,12,2,2,6,6,4,2,40,2,0,7,-8,2,0,0,67,191,0,70
0,9,43,11,0,4,1,7,8,2,0,2,1,57,-8,3,0,2,33,85,0,72
1,5,67,22,0,4,1,7,8,2,33,2,1,29,68,3,3,1,50,261,0,81
1,7,76,16,4,2,3,3,5,2,62,2,2,64,82,6,10,2,100,247,0,56
0,17,68,21,0,2,5,6,6,0,10,2,1,35,-8,8,0,1,80,120,0,65
1,6,83,23,1,2,2,2,4,2,35,2,0,72,95,9,2,3,92,194,0,58
1,6,40,20,1,2,1,5,6,2,27,2,2,94,45,14,3,1,100,76,1,63
1,31,141,15,1,3,6,6,5,0,29,2,1,6,-8,2,1,0,57,273,1,82
1,6,56,30,0,2,2,4,6,2,39,2,2,72,96,4,3,2,88,164,0,59
1,10,69,28,2,3,5,6,5,2,47,2,2,18,66,2,5,0,88,131,0,72
1,11,66,46,0,3,1,5,7,1,34,2,3,65,29,16,3,7,95,163,0,65
1,8,44,22,0,4,1,7,8,2,75,2,0,14,71,2,8,0,83,72,0,78
0,8,85,23,0,3,3,4,6,3,22,2,0,31,-8,5,1,0,60,190,0,71
0,5,55,26,0,4,1,7,8,3,23,2,0,4,31,4,2,0,58,125,0,80
1,13,86,11,4,1,6,6,3,0,60,2,0,60,61,2,4,1,86,158,0,67
1,7,22,16,0,4,1,7,8,4,19,2,1,84,48,7,2,1,64,47,0,60
1,10,29,12,1,3,6,6,6,2,75,2,2,0,59,0,2,0,75,60,1,71
1,7,82,11,1,3,6,6,3,3,38,2,0,40,76,3,1,0,100,159,0,75
0,4,94,10,2,4,1,6,8,1,10,2,0,57,-8,4,1,2,83,218,0,71
1,4,61,19,0,3,5,6,6,3,38,2,2,21,68,5,4,1,67,208,0,76
1,19,37,4,0,4,1,7,8,0,25,2,3,95,-8,3,0,1,100,44,0,69
1,14,89,49,0,4,1,7,8,0,64,2,1,43,55,7,7,1,83,411,0,74
1,9,92,31,0,2,2,4,6,1,35,2,1,53,49,10,2,2,75,232,0,60
1,3,51,10,0,4,1,7,8,3,77,2,2,19,78,1,4,0,100,169,0,75
0,3,75,11,0,4,1,7,8,1,17,2,0,4,-8,3,1,0,57,219,0,89
1,2,41,21,0,4,1,7,8,9,22,1,3,50,99,3,1,1,50,132,0,70
1,6,72,16,1,2,3,3,5,1,47,1,1,35,-8,3,0,0,43,130,0,68
1,3,64,36,3,2,6,6,4,7,69,1,4,42,77,4,3,1,88,143,0,68
0,5,49,27,0,4,1,7,8,2,33,1,0,24,56,6,3,1,64,141,0,69
1,8,156,42,1,2,5,5,4,2,43,1,1,36,61,4,4,2,48,256,0,66
1,8,54,24,0,4,1,7,8,3,17,1,2,31,86,10,2,4,92,129,0,61
1,8,47,40,0,2,2,4,6,3,67,1,3,58,68,6,11,1,94,155,0,59
0,12,63,42,0,4,1,7,8,1,55,1,0,67,76,6,3,2,82,167,0,66
1,3,78,12,0,4,1,7,8,2,62,1,1,97,86,4,3,3,100,194,0,75
0,9,82,19,0,4,1,7,8,2,24,1,1,3,-8,1,1,0,33,162,0,89
1,5,64,14,0,4,1,7,8,3,43,1,1,69,96,3,2,2,100,241,0,72
1,3,54,28,0,4,1,7,8,5,66,1,4,74,59,5,4,2,82,145,1,64
1,2,64,17,0,2,5,6,6,1,33,3,1,46,64,7,2,2,75,172,0,71
0,6,96,23,0,4,1,7,8,1,21,5,0,3,-8,4,1,0,56,210,0,89
0,2,103,30,0,4,1,6,7,4,52,3,0,16,93,4,7,1,61,206,0,81
1,5,35,13,0,4,1,7,8,2,50,3,1,37,73,4,3,0,78,75,0,78
0,8,67,25,1,2,5,6,3,2,22,5,1,51,44,9,2,5,73,191,1,68
1,8,82,24,0,3,6,6,6,1,38,5,0,68,62,9,2,6,85,179,0,71
0,6,86,20,0,2,2,4,6,2,68,4,0,91,53,3,6,2,82,234,0,61
1,6,40,18,1,2,1,5,6,1,67,2,2,75,82,4,3,1,100,85,0,57
0,36,107,24,0,3,6,6,6,0,25,2,2,15,-8,4,2,0,60,176,0,75
0,3,58,30,0,3,6,5,6,5,44,2,4,67,57,5,5,2,91,152,0,63
0,17,58,8,0,4,1,7,8,0,44,1,0,27,-8,2,0,0,50,115,0,84
0,4,72,39,0,4,1,7,8,2,43,5,0,1,98,3,3,0,55,172,0,84
0,4,80,20,0,4,1,7,8,3,25,1,0,8,74,3,2,0,50,208,0,88
0,4,96,29,0,4,1,7,8,2,37,1,0,18,-8,2,1,0,33,304,0,88
0,21,65,24,0,4,1,7,8,0,42,5,0,2,52,2,6,0,62,166,0,84
1,10,53,38,0,4,1,7,8,4,42,4,1,42,84,4,2,2,54,204,1,67
1,10,65,34,0,4,1,7,8,2,38,4,0,50,88,6,2,4,62,132,0,68
0,2,104,33,0,4,1,7,8,1,18,2,2,6,47,4,3,0,62,398,0,86
0,3,93,49,1,3,5,6,5,2,35,2,3,34,84,2,4,0,50,407,0,74
1,24,110,12,2,2,6,6,4,0,53,5,0,81,-8,2,0,1,100,187,0,63
0,24,88,22,0,4,1,7,8,0,23,1,0,7,-8,3,1,0,36,261,0,88
0,9,97,14,0,4,1,7,8,1,57,3,1,57,-8,3,0,0,100,253,0,80
